lr_val,loss_val,accuracy_val,precision_val,recall_val
3.448083271625005e-05,4.7837359143286635,0.01198574667962423,0.00032317379824818744,0.01012641898864809
7.617587656369998e-05,4.703325261774752,0.02008422416585682,0.0030839078598604427,0.021791087518843608
0.000140053640250253,4.550703751672175,0.03466148364107548,0.004690431199900871,0.03094705662084683
0.0002184057636906329,4.416977818479243,0.03952057013281503,0.013321197086120984,0.042041487466247245
0.0003017772136139804,4.336994603737113,0.03757693553611921,0.007863910049263605,0.03468153534503104
0.0003801072565232022,4.283199057136614,0.04405571752510528,0.016430268318071137,0.044339528838490565
0.0004439435236847555,4.1513534649131225,0.062196307094266275,0.03880204792601947,0.062181445339212736
0.00048558266254867106,4.059721654223413,0.06705539358600583,0.046047894487638207,0.06664455110617608
0.0004999999862464015,4.008898265582999,0.07547781017168773,0.05539390960372137,0.07370384858943717
0.0004971953446014798,4.116471521633187,0.07612568837058634,0.06544995045524848,0.07543152658239212
0.0004888687897745193,3.86261823005283,0.09620991253644315,0.0858121022239602,0.09335656571402445
0.00047520632324113665,3.7545512312466336,0.10236475542597992,0.11385141293628856,0.10256300995553784
0.00045651314192714134,3.682294248305645,0.10884353741496598,0.11878796015117389,0.10651364332947724
0.0004332068206135357,3.732233266240543,0.12342079689018465,0.11997387217407152,0.12318517405033397
0.00040580798400592904,3.7172265519800876,0.1286038224813735,0.1265526609004334,0.12221775253938887
0.0003749286768389207,3.602215309732968,0.15192743764172337,0.16967523928338038,0.14501780721390486
0.00034125869180810266,3.5303236848300266,0.1477162293488824,0.17752268274851365,0.14814126267078478
0.00030555016074108784,3.542260882780724,0.1564625850340136,0.16680827834590561,0.15384851096550028
0.000268600753215342,3.3934998856377354,0.184645286686103,0.1979545787959868,0.18170770580289858
0.0002312358579379325,3.464917013325642,0.1726595400064788,0.1888547558701535,0.17446782905609595
0.00019429014492572578,3.380769036479832,0.1933916423712342,0.19467499059841722,0.1929427969346465
0.00015858892035646146,3.3940520876461697,0.19371558147068352,0.20189449965743073,0.18996676916999025
0.00012492969059251942,3.4343378470116055,0.19857466796242307,0.1992885101131695,0.19450426416426392
9.406434720662288e-05,3.4048765295559598,0.21282798833819241,0.2079665406080264,0.20916831428331611
6.668237096656858e-05,3.418272657492726,0.21477162293488825,0.20668255992722806,0.21014391963877752
4.339542997420537e-05,3.470898082575847,0.2121801101392938,0.21196736119254625,0.20905205645123334
2.472371601079119e-05,3.456222735729414,0.21477162293488825,0.20796428626614202,0.21176548288009134
1.1084324312190024e-05,3.472051431223289,0.21736313573048266,0.21057011507388038,0.21352934691387088
2.781936350532377e-06,3.4797406172015,0.21639131843213477,0.210463613989874,0.2128081155196801
2.013753598562528e-09,3.4823027271585367,0.21703919663103335,0.21063263688225753,0.2134531139544319
